??,??,??,??,??????,????????,????
07-07-2019 11.00,876,28.659,0.014,827.375,1188.501,3422.741
07-07-2019 12.00,877,28.741,0.014,790.776,1159.15,3240.053
07-07-2019 13.00,878,28.33,0.014,705.129,1076.4,2723.308
07-07-2019 14.00,879,27.776,0.014,585.355,945.866,2061.279
07-07-2019 15.00,880,28.12,0.014,443.849,776.462,1249.773
07-07-2019 16.00,881,27.489,0.014,293.573,579.708,719.507
07-07-2019 17.00,882,25.868,0.015,157.455,369.002,332.191
07-07-2019 18.00,883,23.877,0.015,53.538,158.97,115.329
07-07-2019 19.00,884,22.624,0.014,4.919,18.014,0
07-07-2019 20.00,885,21.931,0.013,0.004,0.021,0
07-07-2019 21.00,886,21.468,0.013,0,0,0
07-07-2019 22.00,887,21.09,0.013,0,0,0
07-07-2019 23.00,888,20.654,0.013,0,0,0
08-07-2019 0.00,889,20.117,0.012,0,0,0
08-07-2019 1.00,890,19.656,0.012,0,0,0
08-07-2019 2.00,891,19.387,0.012,0,0,0
08-07-2019 3.00,892,19.236,0.012,3.783,15.051,0
08-07-2019 4.00,893,19.472,0.012,59.607,169.933,75.092
08-07-2019 5.00,894,20.307,0.013,171.538,380.575,260.048
08-07-2019 6.00,895,21.125,0.013,311.343,590.824,511.638
08-07-2019 7.00,896,21.707,0.013,449.745,786.323,585.751
08-07-2019 8.00,897,23.273,0.013,565.547,953.753,695.366
08-07-2019 9.00,898,25.227,0.014,647.088,1081.691,923.8
08-07-2019 10.00,899,27.729,0.014,689.033,1161.429,1675.916
08-07-2019 11.00,900,29.317,0.014,695.463,1187.508,2525.811
08-07-2019 12.00,901,27.799,0.014,655.226,1158.133,2242.822
08-07-2019 13.00,902,27.224,0.014,582.122,1075.304,2064.481
08-07-2019 14.00,903,26.71,0.014,486.538,944.692,2298.879
08-07-2019 15.00,904,26.767,0.014,365.914,775.145,2223.691
08-07-2019 16.00,905,26.259,0.015,245.202,578.221,1797.567
08-07-2019 17.00,906,25.597,0.016,138.182,367.357,948.062
08-07-2019 18.00,907,23.328,0.016,47.115,157.19,243.172
08-07-2019 19.00,908,22.017,0.015,3.646,17.381,0
08-07-2019 20.00,909,21.383,0.014,0.002,0.016,0
08-07-2019 21.00,910,20.734,0.014,0,0,0
08-07-2019 22.00,911,19.995,0.014,0,0,0
08-07-2019 23.00,912,19.329,0.014,0,0,0
09-07-2019 0.00,913,18.829,0.014,0,0,0
09-07-2019 1.00,914,18.496,0.013,0,0,0
09-07-2019 2.00,915,18.153,0.013,0,0,0
09-07-2019 3.00,916,17.675,0.013,3.114,14.363,0.254
09-07-2019 4.00,917,18.345,0.013,55.295,168.077,448.38
09-07-2019 5.00,918,20.694,0.014,163.706,378.889,1281.696
09-07-2019 6.00,919,22.649,0.014,303.598,589.319,2070.89
09-07-2019 7.00,920,24.828,0.014,428.577,784.958,2282.946
09-07-2019 8.00,921,26.145,0.014,519.168,952.527,2455.706
09-07-2019 9.00,922,27.113,0.014,580.921,1080.567,2649.153
09-07-2019 10.00,923,27.667,0.014,613.187,1160.359,2687.155
09-07-2019 11.00,924,27.733,0.014,612.972,1186.447,2503.562
09-07-2019 12.00,925,27.488,0.015,575.247,1157.06,2139.785
09-07-2019 13.00,926,27.08,0.015,497.133,1074.169,1686.15
09-07-2019 14.00,927,26.313,0.015,403.739,943.434,1017.011
09-07-2019 15.00,928,25.506,0.015,301.096,773.748,618.13
09-07-2019 16.00,929,24.413,0.015,201.165,576.658,332.7
09-07-2019 17.00,930,23.025,0.016,110.474,365.605,127.962
09-07-2019 18.00,931,21.655,0.016,37.639,155.305,17.298
09-07-2019 19.00,932,20.776,0.015,3.521,16.726,0
09-07-2019 20.00,933,20.38,0.014,0.001,0.012,0
09-07-2019 21.00,934,20,0.014,0,0,0
09-07-2019 22.00,935,19.647,0.014,0,0,0
09-07-2019 23.00,936,19.401,0.014,0,0,0
10-07-2019 0.00,937,19.099,0.014,0,0,0
10-07-2019 1.00,938,18.767,0.013,0,0,0
10-07-2019 2.00,939,18.417,0.013,0,0,0
10-07-2019 3.00,940,18.106,0.013,2.855,13.655,0
10-07-2019 4.00,941,18.547,0.013,49.109,166.111,230.599
10-07-2019 5.00,942,19.407,0.013,141.556,377.1,743.34
10-07-2019 6.00,943,20.805,0.013,260.943,587.697,1499.426
10-07-2019 7.00,944,22.846,0.013,391.687,783.527,2232.969
10-07-2019 8.00,945,24.916,0.013,506.825,951.245,2868.186
10-07-2019 9.00,946,26.286,0.013,593.546,1079.378,3100.917
10-07-2019 10.00,947,26.907,0.013,653.474,1159.253,2981.958
10-07-2019 11.00,948,27.094,0.013,676.675,1185.376,2823.454
10-07-2019 12.00,949,26.975,0.013,651.573,1155.942,2524.589
10-07-2019 13.00,950,26.926,0.013,594.49,1072.979,2513.299
10-07-2019 14.00,951,26.635,0.013,504.417,942.122,2360.236
10-07-2019 15.00,952,26.127,0.013,398.142,772.282,2327.008
10-07-2019 16.00,953,25.322,0.014,270.859,575.003,2096.631
10-07-2019 17.00,954,24.134,0.014,147.98,363.757,1428.619
10-07-2019 18.00,955,21.757,0.014,47.966,153.316,487.688
10-07-2019 19.00,956,19.296,0.013,3.673,16.051,0
10-07-2019 20.00,957,18.455,0.013,0.001,0.008,0
10-07-2019 21.00,958,17.678,0.012,0,0,0
10-07-2019 22.00,959,16.675,0.012,0,0,0
10-07-2019 23.00,960,15.72,0.012,0,0,0
11-07-2019 0.00,961,15.032,0.012,0,0,0
11-07-2019 1.00,962,14.659,0.011,0,0,0
11-07-2019 2.00,963,14.167,0.011,0,0,0
11-07-2019 3.00,964,13.92,0.011,2.958,12.933,0
11-07-2019 4.00,965,14.611,0.011,47.206,164.035,132.865
11-07-2019 5.00,966,15.804,0.011,132.903,375.214,328.546
11-07-2019 6.00,967,16.935,0.011,241.481,585.997,736.247
11-07-2019 7.00,968,18.882,0.012,359.786,782.005,1668.751
11-07-2019 8.00,969,20.588,0.012,468.255,949.875,1933.108
11-07-2019 9.00,970,21.296,0.011,552.244,1078.145,1937.011
11-07-2019 10.00,971,21.486,0.011,608.899,1158.066,1996.339
11-07-2019 11.00,972,21.37,0.011,627.93,1184.203,2010.487
11-07-2019 12.00,973,21.189,0.011,607.767,1154.731,1951.427
11-07-2019 13.00,974,21.12,0.011,551.012,1071.711,1932.192
11-07-2019 14.00,975,21.016,0.012,465.93,940.728,1870.999
11-07-2019 15.00,976,20.761,0.012,362.714,770.717,1783.059
11-07-2019 16.00,977,20.371,0.012,246.205,573.254,1680.054
11-07-2019 17.00,978,19.661,0.012,134.831,361.807,1254.445
11-07-2019 18.00,979,17.605,0.013,46.291,151.225,443.06
11-07-2019 19.00,980,15.498,0.012,3.951,15.361,0
11-07-2019 20.00,981,14.823,0.012,0.001,0.006,0
11-07-2019 21.00,982,14.343,0.011,0,0,0
11-07-2019 22.00,983,14.03,0.011,0,0,0
11-07-2019 23.00,984,13.807,0.011,0,0,0
12-07-2019 0.00,985,13.613,0.011,0,0,0
12-07-2019 1.00,986,13.33,0.011,0,0,0
12-07-2019 2.00,987,13.103,0.011,0,0,0
12-07-2019 3.00,988,12.908,0.011,2.672,12.2,1.029
12-07-2019 4.00,989,14.151,0.011,47.221,161.853,624.039
12-07-2019 5.00,990,16.675,0.012,136.751,373.227,1749.888
12-07-2019 6.00,991,19.03,0.012,259.086,584.208,2633.559
12-07-2019 7.00,992,21.195,0.012,391.191,780.408,3139.63
12-07-2019 8.00,993,22.385,0.012,509.402,948.425,3432.299
12-07-2019 9.00,994,23.327,0.012,594.633,1076.831,3528.23
12-07-2019 10.00,995,23.99,0.012,648.9,1156.838,3463.832
12-07-2019 11.00,996,24.316,0.012,660.838,1182.978,3227.882
12-07-2019 12.00,997,24.724,0.012,639.972,1153.52,3317.785
12-07-2019 13.00,998,24.71,0.012,575.182,1070.392,2949.702
12-07-2019 14.00,999,24.46,0.012,474.495,939.264,2613.117
12-07-2019 15.00,1000,23.758,0.012,353.396,769.093,1802.362
12-07-2019 16.00,1001,23.185,0.013,230.254,571.427,1144.805
12-07-2019 17.00,1002,21.954,0.013,124.361,359.756,804.72
12-07-2019 18.00,1003,19.782,0.014,42.916,149.038,298.465
12-07-2019 19.00,1004,17.835,0.013,3.44,14.658,0
12-07-2019 20.00,1005,17.213,0.012,0,0.003,0
12-07-2019 21.00,1006,16.436,0.012,0,0,0
12-07-2019 22.00,1007,16.01,0.012,0,0,0
12-07-2019 23.00,1008,15.803,0.012,0,0,0
13-07-2019 0.00,1009,15.64,0.012,0,0,0
13-07-2019 1.00,1010,15.448,0.012,0,0,0
13-07-2019 2.00,1011,15.176,0.012,0,0,0
13-07-2019 3.00,1012,14.88,0.012,2.307,11.459,0
13-07-2019 4.00,1013,15.458,0.012,46.127,159.565,98.643
13-07-2019 5.00,1014,16.761,0.012,137.221,371.144,324.756
13-07-2019 6.00,1015,17.826,0.013,260.279,582.331,643.898
13-07-2019 7.00,1016,19.301,0.012,389.689,778.734,964.54
13-07-2019 8.00,1017,20.362,0.012,509.763,946.926,1157.136
13-07-2019 9.00,1018,21.017,0.012,602.823,1075.452,1334.764
13-07-2019 10.00,1019,21.577,0.012,651.38,1155.546,1550.658
13-07-2019 11.00,1020,22.037,0.012,654.822,1181.721,1718.675
13-07-2019 12.00,1021,22.265,0.012,617.764,1152.22,1669.194
13-07-2019 13.00,1022,22.138,0.012,544.359,1069.003,1367.068
13-07-2019 14.00,1023,21.724,0.012,448.746,937.729,993.809
13-07-2019 15.00,1024,21.16,0.013,339.451,767.377,638.807
13-07-2019 16.00,1025,20.431,0.013,226.215,569.512,360.763
13-07-2019 17.00,1026,19.197,0.013,124.772,357.611,160.72
13-07-2019 18.00,1027,17.816,0.014,42.516,146.749,31.831
13-07-2019 19.00,1028,16.982,0.013,3.457,13.946,0
13-07-2019 20.00,1029,16.75,0.013,0,0.002,0
13-07-2019 21.00,1030,16.477,0.012,0,0,0
13-07-2019 22.00,1031,16.227,0.012,0,0,0
13-07-2019 23.00,1032,16.024,0.012,0,0,0
14-07-2019 0.00,1033,15.865,0.012,0,0,0
14-07-2019 1.00,1034,15.719,0.012,0,0,0
14-07-2019 2.00,1035,15.6,0.012,0,0,0
14-07-2019 3.00,1036,15.545,0.012,1.84,10.716,0
14-07-2019 4.00,1037,16.212,0.012,42.022,157.168,145.663
14-07-2019 5.00,1038,17.348,0.012,127.6,368.961,498.536
14-07-2019 6.00,1039,18.616,0.012,243.629,580.38,1054.174
14-07-2019 7.00,1040,19.942,0.013,368.819,776.99,1564.592
14-07-2019 8.00,1041,20.984,0.013,481.774,945.357,2039.425
14-07-2019 9.00,1042,21.707,0.013,570.246,1074.007,2412.72
14-07-2019 10.00,1043,22.472,0.013,629.025,1154.171,2824.517
14-07-2019 11.00,1044,23.105,0.013,644.474,1180.397,3074.85
14-07-2019 12.00,1045,23.359,0.013,604.868,1150.84,3005.265
14-07-2019 13.00,1046,23.267,0.013,530.112,1067.54,2819.439
14-07-2019 14.00,1047,22.699,0.013,428.327,936.123,2148.211
14-07-2019 15.00,1048,21.866,0.013,318.253,765.591,1404.905
14-07-2019 16.00,1049,20.93,0.013,210.22,567.499,836.416
14-07-2019 17.00,1050,19.978,0.014,112.307,355.365,465.351
14-07-2019 18.00,1051,18.706,0.014,37.216,144.364,114.624
14-07-2019 19.00,1052,17.697,0.013,2.576,13.227,0
14-07-2019 20.00,1053,17.582,0.013,0,0.001,0
14-07-2019 21.00,1054,17.349,0.013,0,0,0
14-07-2019 22.00,1055,17.072,0.013,0,0,0
14-07-2019 23.00,1056,16.733,0.013,0,0,0
15-07-2019 0.00,1057,16.427,0.012,0,0,0
15-07-2019 1.00,1058,16.196,0.012,0,0,0
15-07-2019 2.00,1059,15.995,0.012,0,0,0
15-07-2019 3.00,1060,15.837,0.012,1.919,9.973,0
15-07-2019 4.00,1061,16.395,0.012,47.809,154.667,317.825
15-07-2019 5.00,1062,17.374,0.013,153.677,366.683,1038.387
15-07-2019 6.00,1063,18.83,0.013,293.316,578.328,2230.241
15-07-2019 7.00,1064,20.625,0.013,436.428,775.152,2819.701
15-07-2019 8.00,1065,22.307,0.013,566.719,943.711,3173.518
15-07-2019 9.00,1066,23.461,0.013,657.416,1072.503,3279.385
15-07-2019 10.00,1067,24.012,0.013,699.93,1152.75,3090.06
15-07-2019 11.00,1068,24.299,0.013,695.991,1178.991,3019.336
15-07-2019 12.00,1069,24.12,0.013,651.464,1149.417,2541.064
15-07-2019 13.00,1070,23.918,0.013,565.725,1066.024,2294.571
15-07-2019 14.00,1071,23.505,0.013,454.916,934.453,1852.53
15-07-2019 15.00,1072,22.875,0.013,334.24,763.713,1383.76
15-07-2019 16.00,1073,22.132,0.014,216.551,565.403,962.278
15-07-2019 17.00,1074,21.288,0.014,110.578,353.021,639.721
15-07-2019 18.00,1075,19.832,0.014,31.479,141.894,177.935
15-07-2019 19.00,1076,18.374,0.014,1.342,12.505,0
15-07-2019 20.00,1077,18.116,0.013,0,0,0
15-07-2019 21.00,1078,17.759,0.013,0,0,0
15-07-2019 22.00,1079,17.394,0.013,0,0,0
15-07-2019 23.00,1080,16.979,0.013,0,0,0
16-07-2019 0.00,1081,16.553,0.013,0,0,0
16-07-2019 1.00,1082,16.256,0.013,0,0,0
16-07-2019 2.00,1083,16.032,0.012,0,0,0
16-07-2019 3.00,1084,15.869,0.012,1.894,9.238,0
16-07-2019 4.00,1085,16.561,0.012,44.237,152.064,107.327
16-07-2019 5.00,1086,17.253,0.013,134.923,364.308,220.08
16-07-2019 6.00,1087,18.081,0.013,248.194,576.198,419.133
16-07-2019 7.00,1088,19.309,0.014,365.6,773.247,838.187
16-07-2019 8.00,1089,20.721,0.014,476.63,941.988,1482.129
16-07-2019 9.00,1090,22.161,0.014,567.957,1070.94,2269.521
16-07-2019 10.00,1091,23.759,0.014,621.6,1151.288,3219.563
16-07-2019 11.00,1092,24.782,0.013,611.086,1177.553,3166.515
16-07-2019 12.00,1093,25.127,0.013,569.956,1147.931,2962.934
16-07-2019 13.00,1094,24.992,0.014,495.484,1064.427,2341.835
16-07-2019 14.00,1095,24.813,0.014,409.721,932.716,2153.41
16-07-2019 15.00,1096,24.277,0.014,306.809,761.767,1543.238
16-07-2019 16.00,1097,23.531,0.014,205.088,563.213,976.155
16-07-2019 17.00,1098,22.358,0.014,111.616,350.587,415.715
16-07-2019 18.00,1099,20.81,0.014,35.962,139.325,60.925
16-07-2019 19.00,1100,19.913,0.014,2.939,11.785,0
16-07-2019 20.00,1101,19.619,0.013,0,0,0
16-07-2019 21.00,1102,19.271,0.013,0,0,0
16-07-2019 22.00,1103,18.944,0.013,0,0,0
16-07-2019 23.00,1104,18.823,0.013,0,0,0
17-07-2019 0.00,1105,18.679,0.013,0,0,0
17-07-2019 1.00,1106,18.256,0.013,0,0,0
17-07-2019 2.00,1107,18.183,0.012,0,0,0
17-07-2019 3.00,1108,17.926,0.012,1.441,8.511,0
17-07-2019 4.00,1109,18.205,0.012,37.452,149.36,35.054
17-07-2019 5.00,1110,18.855,0.013,117.566,361.831,168.278
17-07-2019 6.00,1111,19.784,0.013,220.274,573.977,530.565
17-07-2019 7.00,1112,20.617,0.013,337.621,771.247,1109.8
17-07-2019 8.00,1113,21.512,0.014,443.628,940.189,2393.071
17-07-2019 9.00,1114,22.39,0.014,536.418,1069.301,3211.513
17-07-2019 10.00,1115,23.404,0.014,599.82,1149.753,3583.251
17-07-2019 11.00,1116,24.164,0.014,622.643,1176.032,3657.503
17-07-2019 12.00,1117,24.48,0.014,608.971,1146.388,3591.66
17-07-2019 13.00,1118,24.414,0.014,556.756,1062.777,3475.29
17-07-2019 14.00,1119,23.99,0.014,464.16,930.904,3144.765
17-07-2019 15.00,1120,23.315,0.014,362.291,759.738,2670.775
17-07-2019 16.00,1121,22.527,0.014,250.368,560.937,2187.946
17-07-2019 17.00,1122,21.534,0.015,137.756,348.045,1396.27
17-07-2019 18.00,1123,20.052,0.015,44.533,136.671,383.877
17-07-2019 19.00,1124,18.614,0.014,2.646,11.068,0
17-07-2019 20.00,1125,18.306,0.014,0,0,0
17-07-2019 21.00,1126,17.993,0.013,0,0,0
17-07-2019 22.00,1127,17.665,0.013,0,0,0
17-07-2019 23.00,1128,17.446,0.013,0,0,0
18-07-2019 0.00,1129,17.211,0.013,0,0,0
18-07-2019 1.00,1130,16.906,0.013,0,0,0
18-07-2019 2.00,1131,16.637,0.013,0,0,0
18-07-2019 3.00,1132,16.347,0.013,1.761,7.798,0
18-07-2019 4.00,1133,16.84,0.013,50.688,146.555,360.905
18-07-2019 5.00,1134,17.73,0.013,163.593,359.261,956.7
18-07-2019 6.00,1135,18.821,0.014,309.724,571.664,1582.121
18-07-2019 7.00,1136,19.99,0.014,463.862,769.189,1962.262
18-07-2019 8.00,1137,21.301,0.014,598.549,938.342,2293.767
18-07-2019 9.00,1138,23.061,0.014,706.061,1067.591,2970.587
18-07-2019 10.00,1139,24.437,0.014,777.179,1148.142,3316.994
18-07-2019 11.00,1140,25.077,0.014,785.128,1174.46,3258.022
18-07-2019 12.00,1141,25.098,0.014,746.418,1144.774,2886.591
18-07-2019 13.00,1142,24.674,0.014,665.03,1061.062,2125.1
18-07-2019 14.00,1143,24.081,0.014,555.298,929.008,1493.486
18-07-2019 15.00,1144,23.481,0.014,426.306,757.636,1102.68
18-07-2019 16.00,1145,22.961,0.014,295.336,558.579,1037.085
18-07-2019 17.00,1146,22.265,0.015,165.494,345.411,831.809
18-07-2019 18.00,1147,20.441,0.015,54.732,133.933,240.643
18-07-2019 19.00,1148,18.678,0.014,3.386,10.358,0
18-07-2019 20.00,1149,18.146,0.013,0,0,0
18-07-2019 21.00,1150,17.728,0.013,0,0,0
18-07-2019 22.00,1151,17.396,0.013,0,0,0
18-07-2019 23.00,1152,17.075,0.013,0,0,0
19-07-2019 0.00,1153,16.839,0.013,0,0,0
19-07-2019 1.00,1154,16.599,0.013,0,0,0
19-07-2019 2.00,1155,16.37,0.013,0,0,0
19-07-2019 3.00,1156,16.107,0.012,1.709,7.103,0
19-07-2019 4.00,1157,16.784,0.013,58.275,143.653,551.478
19-07-2019 5.00,1158,18.536,0.013,188.889,356.595,1413.848
19-07-2019 6.00,1159,20.651,0.014,353.667,569.276,2383.018
19-07-2019 7.00,1160,22.116,0.014,506.208,767.035,2642.919
19-07-2019 8.00,1161,23.699,0.014,642.756,936.419,3475.205
19-07-2019 9.00,1162,25.021,0.014,746.151,1065.856,3658.847
19-07-2019 10.00,1163,25.94,0.014,802.002,1146.482,3704.718
19-07-2019 11.00,1164,26.61,0.014,806.467,1172.829,3715.519
19-07-2019 12.00,1165,27.011,0.014,757.475,1143.111,3674.815
19-07-2019 13.00,1166,27.119,0.014,664.608,1059.261,3574.962
19-07-2019 14.00,1167,26.938,0.014,533.97,927.059,3389.945
19-07-2019 15.00,1168,26.425,0.014,391.546,755.448,2977.102
19-07-2019 16.00,1169,27.574,0.015,245.736,556.136,1735.916
19-07-2019 17.00,1170,25.535,0.016,121.471,342.686,578.424
19-07-2019 18.00,1171,23.69,0.015,32.094,131.109,100.644
19-07-2019 19.00,1172,23.23,0.015,1.416,9.658,0
19-07-2019 20.00,1173,22.569,0.014,0,0,0
19-07-2019 21.00,1174,21.606,0.014,0,0,0
19-07-2019 22.00,1175,20.523,0.014,0,0,0
19-07-2019 23.00,1176,19.501,0.014,0,0,0
20-07-2019 0.00,1177,18.774,0.014,0,0,0
20-07-2019 1.00,1178,18.414,0.014,0,0,0
20-07-2019 2.00,1179,18.175,0.014,0,0,0
20-07-2019 3.00,1180,17.777,0.014,1.394,6.428,0
20-07-2019 4.00,1181,18.349,0.014,43.149,140.657,570.379
20-07-2019 5.00,1182,20.681,0.014,140.374,353.843,1620.264
20-07-2019 6.00,1183,22.61,0.015,263.706,566.789,2429.243
20-07-2019 7.00,1184,24.923,0.015,393.235,764.818,2844.818
20-07-2019 8.00,1185,26.269,0.015,512.692,934.406,3064.276
20-07-2019 9.00,1186,27.263,0.015,600.49,1064.003,3304.543
20-07-2019 10.00,1187,27.983,0.016,647.161,1144.75,3488.002
20-07-2019 11.00,1188,28.417,0.015,643.695,1171.14,3525.65
20-07-2019 12.00,1189,28.463,0.015,602.067,1141.362,3250.312
20-07-2019 13.00,1190,28.095,0.015,529.905,1057.419,2556.217
20-07-2019 14.00,1191,27.513,0.016,437.402,925.027,1824.641
20-07-2019 15.00,1192,26.685,0.016,329.344,753.19,1023.484
20-07-2019 16.00,1193,25.549,0.016,216.289,553.6,501.127
20-07-2019 17.00,1194,24.177,0.016,110.027,339.858,197.914
20-07-2019 18.00,1195,22.994,0.016,27.584,128.211,28.123
20-07-2019 19.00,1196,22.386,0.016,0.914,8.971,0
20-07-2019 20.00,1197,21.97,0.016,0,0,0
20-07-2019 21.00,1198,21.642,0.015,0,0,0
20-07-2019 22.00,1199,21.34,0.015,0,0,0
20-07-2019 23.00,1200,20.963,0.015,0,0,0
21-07-2019 0.00,1201,20.512,0.015,0,0,0
21-07-2019 1.00,1202,19.838,0.015,0,0,0
21-07-2019 2.00,1203,19.42,0.015,0,0,0
21-07-2019 3.00,1204,19.384,0.015,1.093,5.78,0
21-07-2019 4.00,1205,19.718,0.015,33.28,137.564,191.64
21-07-2019 5.00,1206,20.821,0.015,102.533,350.982,723.348
21-07-2019 6.00,1207,22.558,0.016,202.081,564.221,1559.151
21-07-2019 7.00,1208,24.274,0.016,311.828,762.513,2097.834
21-07-2019 8.00,1209,25.866,0.016,419.57,932.348,2658.715
21-07-2019 9.00,1210,27.3,0.017,501.833,1062.113,3244.241
21-07-2019 10.00,1211,28.231,0.017,538.383,1142.967,3479.93
21-07-2019 11.00,1212,27.893,0.017,530.021,1169.387,2957.989
21-07-2019 12.00,1213,26.68,0.017,504.317,1139.553,2254.108
21-07-2019 13.00,1214,25.605,0.017,442.116,1055.5,1731.26
21-07-2019 14.00,1215,24.772,0.017,350.119,922.918,1200.04
21-07-2019 15.00,1216,24.146,0.017,252.783,750.838,762.887
21-07-2019 16.00,1217,23.527,0.018,163.542,550.983,335.251
21-07-2019 17.00,1218,22.949,0.018,82.648,336.943,103.903
21-07-2019 18.00,1219,22.257,0.017,24.002,125.236,11.128
21-07-2019 19.00,1220,21.801,0.017,1.595,8.299,0
21-07-2019 20.00,1221,21.443,0.017,0,0,0
21-07-2019 21.00,1222,21.107,0.016,0,0,0
21-07-2019 22.00,1223,20.787,0.016,0,0,0
21-07-2019 23.00,1224,20.505,0.016,0,0,0
22-07-2019 0.00,1225,20.226,0.015,0,0,0
22-07-2019 1.00,1226,19.973,0.015,0,0,0
22-07-2019 2.00,1227,19.733,0.015,0,0,0
22-07-2019 3.00,1228,19.541,0.015,0.587,5.16,0
22-07-2019 4.00,1229,19.52,0.015,22.375,134.384,8.654
22-07-2019 5.00,1230,19.796,0.015,82.512,348.036,81.481
22-07-2019 6.00,1231,20.221,0.015,173.981,561.567,220.29
22-07-2019 7.00,1232,20.857,0.015,289.462,760.142,404.229
22-07-2019 8.00,1233,22.063,0.015,395.203,930.188,660.839
22-07-2019 9.00,1234,24.696,0.015,483.565,1060.155,1032.879
22-07-2019 10.00,1235,25.644,0.014,548.962,1141.132,1157.029
22-07-2019 11.00,1236,26.097,0.014,584.348,1167.577,1273.002
22-07-2019 12.00,1237,27.142,0.014,587.506,1137.668,1767.001
22-07-2019 13.00,1238,27.655,0.014,553.441,1053.5,1859.054
22-07-2019 14.00,1239,26.857,0.015,478.983,920.739,1792.062
22-07-2019 15.00,1240,24.887,0.015,387.12,748.426,1687.776
22-07-2019 16.00,1241,23.576,0.015,274.482,548.269,1535.387
22-07-2019 17.00,1242,22.313,0.015,155.52,333.929,1270.863
22-07-2019 18.00,1243,20.384,0.015,45.046,122.185,385.456
22-07-2019 19.00,1244,18.531,0.014,1.623,7.646,0
22-07-2019 20.00,1245,17.847,0.014,0,0,0
22-07-2019 21.00,1246,17.267,0.014,0,0,0
22-07-2019 22.00,1247,16.792,0.013,0,0,0
22-07-2019 23.00,1248,16.449,0.013,0,0,0
23-07-2019 0.00,1249,16.279,0.013,0,0,0
23-07-2019 1.00,1250,16.132,0.013,0,0,0
23-07-2019 2.00,1251,15.866,0.013,0,0,0
23-07-2019 3.00,1252,15.565,0.012,1.047,4.572,0
23-07-2019 4.00,1253,16.283,0.013,50.63,131.115,582.278
23-07-2019 5.00,1254,18.099,0.013,172.517,344.998,1589.246
23-07-2019 6.00,1255,20.341,0.014,319.848,558.833,2667.227
23-07-2019 7.00,1256,22.927,0.014,451.863,757.683,3121.174
23-07-2019 8.00,1257,24.766,0.014,544.972,927.982,3304.687
23-07-2019 9.00,1258,25.814,0.014,598.932,1058.13,2981.805
23-07-2019 10.00,1259,26.266,0.014,613.863,1139.192,2633.494
23-07-2019 11.00,1260,25.972,0.014,595.12,1165.678,2131.192
23-07-2019 12.00,1261,25.327,0.014,557.101,1135.781,1768.565
23-07-2019 13.00,1262,24.886,0.014,485.944,1051.449,1669.076
23-07-2019 14.00,1263,24.223,0.015,377.621,918.5,1205.524
23-07-2019 15.00,1264,23.254,0.015,266.268,745.912,590.877
23-07-2019 16.00,1265,22.423,0.015,165.637,545.485,275.443
23-07-2019 17.00,1266,21.685,0.015,86.893,330.828,96.303
23-07-2019 18.00,1267,21.081,0.015,26.889,119.074,11.477
23-07-2019 19.00,1268,20.608,0.015,1.726,7.013,0
23-07-2019 20.00,1269,20.205,0.014,0,0,0
23-07-2019 21.00,1270,19.717,0.014,0,0,0
23-07-2019 22.00,1271,19.229,0.014,0,0,0
23-07-2019 23.00,1272,18.794,0.014,0,0,0
24-07-2019 0.00,1273,18.411,0.013,0,0,0
24-07-2019 1.00,1274,18.023,0.013,0,0,0
24-07-2019 2.00,1275,17.835,0.013,0,0,0
24-07-2019 3.00,1276,17.817,0.013,0.459,4.02,0
24-07-2019 4.00,1277,17.975,0.013,25.856,127.767,11.682
24-07-2019 5.00,1278,18.359,0.013,102.091,341.859,198.658
24-07-2019 6.00,1279,19.172,0.014,219.602,555.998,884.464
24-07-2019 7.00,1280,19.894,0.014,348.964,755.151,872.234
24-07-2019 8.00,1281,20.417,0.014,436.651,925.69,1055.217
24-07-2019 9.00,1282,21.12,0.014,495.49,1056.001,1530.667
24-07-2019 10.00,1283,22.084,0.014,524.929,1137.211,1962.221
24-07-2019 11.00,1284,23.12,0.014,525.749,1163.73,2304.435
24-07-2019 12.00,1285,24.109,0.014,508.02,1133.774,2419.043
24-07-2019 13.00,1286,24.866,0.014,463.588,1049.329,2337.397
24-07-2019 14.00,1287,25.101,0.014,385.472,916.175,2006.357
24-07-2019 15.00,1288,24.709,0.014,290.978,743.351,1355.635
24-07-2019 16.00,1289,24.161,0.014,195.046,542.605,870.872
24-07-2019 17.00,1290,22.516,0.014,99.948,327.628,136.989
24-07-2019 18.00,1291,21.001,0.014,25.928,115.895,6.232
24-07-2019 19.00,1292,20.168,0.013,0.906,6.403,0
24-07-2019 20.00,1293,19.728,0.013,0,0,0
24-07-2019 21.00,1294,19.286,0.013,0,0,0
24-07-2019 22.00,1295,19.025,0.013,0,0,0
24-07-2019 23.00,1296,18.738,0.012,0,0,0
25-07-2019 0.00,1297,18.341,0.012,0,0,0
25-07-2019 1.00,1298,18.291,0.012,0,0,0
25-07-2019 2.00,1299,18.456,0.012,0,0,0
25-07-2019 3.00,1300,18.17,0.012,0.342,3.505,0
25-07-2019 4.00,1301,17.871,0.012,27.322,124.335,12.563
25-07-2019 5.00,1302,18.246,0.012,108.18,338.637,176.869
25-07-2019 6.00,1303,19.668,0.012,217.797,553.091,814.742
25-07-2019 7.00,1304,20.281,0.013,329.41,752.529,1567.998
25-07-2019 8.00,1305,20.78,0.013,433.252,923.33,2922.232
