??,??,??,??,??????,????????,????
27-10-2019 6.00,1351,-3.255,0.003,18.874,47.341,163.189
27-10-2019 7.00,1352,-1.473,0.003,117.561,237.352,1732.484
27-10-2019 8.00,1353,0.965,0.003,251.197,422.5,2770.11
27-10-2019 9.00,1354,2.996,0.003,368.631,563.898,3307.939
27-10-2019 10.00,1355,4.37,0.003,443.954,651.926,3542.405
27-10-2019 11.00,1356,5.327,0.003,468.683,680.558,3629.95
27-10-2019 12.00,1357,5.864,0.003,440.612,647.824,3611.498
27-10-2019 13.00,1358,5.847,0.004,364.639,555.958,3418.113
27-10-2019 14.00,1359,5.139,0.004,249.471,411.166,2947.373
27-10-2019 15.00,1360,2.92,0.004,114.413,223.355,1846.624
27-10-2019 16.00,1361,-1.207,0.004,12.947,34.73,128.818
27-10-2019 17.00,1362,-2.555,0.003,0,0,0
27-10-2019 18.00,1363,-3.026,0.003,0,0,0
27-10-2019 19.00,1364,-3.305,0.003,0,0,0
27-10-2019 20.00,1365,-3.409,0.003,0,0,0
27-10-2019 21.00,1366,-3.439,0.003,0,0,0
27-10-2019 22.00,1367,-3.262,0.003,0,0,0
27-10-2019 23.00,1368,-2.781,0.003,0,0,0
28-10-2019 0.00,1369,-2.261,0.003,0,0,0
28-10-2019 1.00,1370,-1.954,0.003,0,0,0
28-10-2019 2.00,1371,-1.961,0.003,0,0,0
28-10-2019 3.00,1372,-1.939,0.003,0,0,0
28-10-2019 4.00,1373,-1.979,0.003,0,0,0
28-10-2019 5.00,1374,-2.165,0.003,0,0.001,0
28-10-2019 6.00,1375,-1.942,0.003,13.208,43.787,140.469
28-10-2019 7.00,1376,0.212,0.003,88.497,230.963,881.57
28-10-2019 8.00,1377,2.209,0.004,192.971,415.958,1513.47
28-10-2019 9.00,1378,4.149,0.004,274.004,557.266,1476.955
28-10-2019 10.00,1379,5.375,0.004,317.894,645.22,1421.303
28-10-2019 11.00,1380,6.052,0.004,320.339,673.83,1438.328
28-10-2019 12.00,1381,6.368,0.004,281.785,641.124,1206.049
28-10-2019 13.00,1382,6.295,0.004,213.831,549.315,959.806
28-10-2019 14.00,1383,5.623,0.005,134.137,404.656,733.181
28-10-2019 15.00,1384,4.067,0.005,54.638,216.991,316.005
28-10-2019 16.00,1385,1.965,0.005,4.91,31.515,5.238
28-10-2019 17.00,1386,1.928,0.005,0,0,0
28-10-2019 18.00,1387,2,0.004,0,0,0
28-10-2019 19.00,1388,1.712,0.004,0,0,0
28-10-2019 20.00,1389,1.631,0.004,0,0,0
28-10-2019 21.00,1390,1.604,0.004,0,0,0
28-10-2019 22.00,1391,1.961,0.004,0,0,0
28-10-2019 23.00,1392,1.7,0.004,0,0,0
29-10-2019 0.00,1393,1.291,0.004,0,0,0
29-10-2019 1.00,1394,0.805,0.004,0,0,0
29-10-2019 2.00,1395,0.518,0.004,0,0,0
29-10-2019 3.00,1396,0.59,0.004,0,0,0
29-10-2019 4.00,1397,0.91,0.004,0,0,0
29-10-2019 5.00,1398,1.051,0.004,0,0,0
29-10-2019 6.00,1399,1.186,0.004,5.302,40.423,0
29-10-2019 7.00,1400,1.267,0.004,50.59,224.626,5.272
29-10-2019 8.00,1401,1.487,0.004,127.78,409.47,53.203
29-10-2019 9.00,1402,1.736,0.004,205.759,550.662,109.895
29-10-2019 10.00,1403,1.942,0.004,257.648,638.547,184.188
29-10-2019 11.00,1404,1.941,0.004,277.125,667.128,275.811
29-10-2019 12.00,1405,1.8,0.004,271.146,634.442,274.372
29-10-2019 13.00,1406,1.559,0.004,233.171,542.72,237.692
29-10-2019 14.00,1407,1.323,0.004,164.63,398.188,197.097
29-10-2019 15.00,1408,0.963,0.004,79.345,210.677,117.521
29-10-2019 16.00,1409,0.361,0.003,9.378,28.493,0
29-10-2019 17.00,1410,-0.167,0.003,0,0,0
29-10-2019 18.00,1411,-0.668,0.003,0,0,0
29-10-2019 19.00,1412,-1.104,0.003,0,0,0
29-10-2019 20.00,1413,-1.563,0.003,0,0,0
29-10-2019 21.00,1414,-2.619,0.003,0,0,0
29-10-2019 22.00,1415,-3.752,0.003,0,0,0
29-10-2019 23.00,1416,-4.049,0.003,0,0,0
30-10-2019 0.00,1417,-3.995,0.003,0,0,0
30-10-2019 1.00,1418,-4.662,0.003,0,0,0
30-10-2019 2.00,1419,-4.986,0.003,0,0,0
30-10-2019 3.00,1420,-4.774,0.003,0,0,0
30-10-2019 4.00,1421,-4.555,0.003,0,0,0
30-10-2019 5.00,1422,-4.341,0.003,0,0,0
30-10-2019 6.00,1423,-3.756,0.003,13.336,37.247,57.027
30-10-2019 7.00,1424,-2.124,0.003,100.464,218.347,227.725
30-10-2019 8.00,1425,-0.699,0.003,212.943,403.024,308.699
30-10-2019 9.00,1426,0.8,0.003,297.864,544.087,559.985
30-10-2019 10.00,1427,2.54,0.003,347.475,631.903,1242.065
30-10-2019 11.00,1428,4.06,0.004,356.026,660.466,1831.515
30-10-2019 12.00,1429,4.7,0.004,330.565,627.825,1662.819
30-10-2019 13.00,1430,4.777,0.004,262.683,536.176,1757.609
30-10-2019 14.00,1431,4.229,0.004,171.975,391.764,1642.28
30-10-2019 15.00,1432,2.363,0.004,72.587,204.409,1021.561
30-10-2019 16.00,1433,-0.699,0.004,6.671,25.662,18.193
30-10-2019 17.00,1434,-0.943,0.004,0,0,0
30-10-2019 18.00,1435,-0.801,0.004,0,0,0
30-10-2019 19.00,1436,-0.63,0.004,0,0,0
30-10-2019 20.00,1437,-0.382,0.004,0,0,0
30-10-2019 21.00,1438,-1.307,0.004,0,0,0
30-10-2019 22.00,1439,-1.237,0.004,0,0,0
30-10-2019 23.00,1440,-0.621,0.004,0,0,0
31-10-2019 0.00,1441,-0.392,0.004,0,0,0
31-10-2019 1.00,1442,-0.308,0.004,0,0,0
31-10-2019 2.00,1443,0.203,0.004,0,0,0
31-10-2019 3.00,1444,0.361,0.004,0,0,0
31-10-2019 4.00,1445,0.192,0.004,0,0,0
31-10-2019 5.00,1446,-0.24,0.004,0,0,0
31-10-2019 6.00,1447,0.253,0.004,7.21,34.258,1.564
31-10-2019 7.00,1448,0.501,0.004,76.674,212.13,92.309
31-10-2019 8.00,1449,0.903,0.004,195.496,396.624,346.741
31-10-2019 9.00,1450,1.876,0.004,309.19,537.571,902.775
31-10-2019 10.00,1451,3.708,0.004,389.437,625.321,2455.847
31-10-2019 11.00,1452,5.593,0.004,416.491,653.851,3302.284
31-10-2019 12.00,1453,6.248,0.004,379.213,621.221,3095.016
31-10-2019 13.00,1454,5.877,0.004,298.641,529.671,2551.026
31-10-2019 14.00,1455,4.89,0.003,196.331,385.385,1005.796
31-10-2019 15.00,1456,3.573,0.003,87.316,198.201,693.992
31-10-2019 16.00,1457,2.001,0.003,8.011,23.02,20.532
31-10-2019 17.00,1458,1.172,0.003,0,0,0
31-10-2019 18.00,1459,0.727,0.003,0,0,0
31-10-2019 19.00,1460,0.317,0.003,0,0,0
31-10-2019 20.00,1461,-0.09,0.003,0,0,0
31-10-2019 21.00,1462,-0.707,0.003,0,0,0
31-10-2019 22.00,1463,-1.436,0.003,0,0,0
31-10-2019 23.00,1464,-2.175,0.003,0,0,0
01-11-2019 0.00,1465,-2.906,0.003,0,0,0
01-11-2019 1.00,1466,-3.486,0.003,0,0,0
01-11-2019 2.00,1467,-3.891,0.003,0,0,0
01-11-2019 3.00,1468,-4.137,0.003,0,0,0
01-11-2019 4.00,1469,-4.229,0.002,0,0,0
01-11-2019 5.00,1470,-4.284,0.002,0,0,0
01-11-2019 6.00,1471,-4.219,0.002,11.903,31.445,161.968
01-11-2019 7.00,1472,-3.084,0.002,113.741,205.972,1589.218
01-11-2019 8.00,1473,-1.091,0.002,253.74,390.281,2992.314
01-11-2019 9.00,1474,0.745,0.002,369.602,531.111,3485.324
01-11-2019 10.00,1475,1.928,0.002,444.426,618.771,3702.633
01-11-2019 11.00,1476,2.537,0.002,469.46,647.279,3796.398
01-11-2019 12.00,1477,2.792,0.002,442.856,614.699,3844.854
01-11-2019 13.00,1478,2.634,0.002,362.807,523.201,3742.333
01-11-2019 14.00,1479,2.019,0.002,243.615,379.061,3405.202
01-11-2019 15.00,1480,0.641,0.003,105.198,192.05,2579.5
01-11-2019 16.00,1481,-1.666,0.003,8.045,20.562,134.455
01-11-2019 17.00,1482,-2.879,0.003,0,0,0
01-11-2019 18.00,1483,-3.408,0.002,0,0,0
01-11-2019 19.00,1484,-3.65,0.002,0,0,0
01-11-2019 20.00,1485,-3.862,0.002,0,0,0
01-11-2019 21.00,1486,-4.136,0.002,0,0,0
01-11-2019 22.00,1487,-4.247,0.002,0,0,0
01-11-2019 23.00,1488,-4.271,0.002,0,0,0
02-11-2019 0.00,1489,-4.246,0.002,0,0,0
02-11-2019 1.00,1490,-3.92,0.002,0,0,0
02-11-2019 2.00,1491,-3.94,0.002,0,0,0
02-11-2019 3.00,1492,-3.749,0.002,0,0,0
02-11-2019 4.00,1493,-4.24,0.002,0,0,0
02-11-2019 5.00,1494,-4.677,0.002,0,0,0
02-11-2019 6.00,1495,-4.742,0.002,11.884,28.807,281.001
02-11-2019 7.00,1496,-3.562,0.002,116.446,199.886,1998.37
02-11-2019 8.00,1497,-2.215,0.002,261.05,383.99,3173.457
02-11-2019 9.00,1498,-1.168,0.002,381.723,524.691,3659.015
02-11-2019 10.00,1499,-0.434,0.002,457.864,612.272,3860.089
02-11-2019 11.00,1500,-0.025,0.002,482.634,640.756,3958.588
02-11-2019 12.00,1501,0.132,0.002,454.71,608.205,4020.07
02-11-2019 13.00,1502,-0.008,0.002,375.712,516.821,3927.245
02-11-2019 14.00,1503,-0.585,0.002,253.344,372.798,3656.535
02-11-2019 15.00,1504,-1.777,0.002,109.979,185.957,3003.84
02-11-2019 16.00,1505,-3.599,0.002,7.917,18.282,152.005
02-11-2019 17.00,1506,-4.515,0.002,0,0,0
02-11-2019 18.00,1507,-5.02,0.002,0,0,0
02-11-2019 19.00,1508,-5.421,0.002,0,0,0
02-11-2019 20.00,1509,-5.8,0.002,0,0,0
02-11-2019 21.00,1510,-6.068,0.002,0,0,0
02-11-2019 22.00,1511,-6.294,0.002,0,0,0
02-11-2019 23.00,1512,-6.672,0.002,0,0,0
03-11-2019 0.00,1513,-7.192,0.002,0,0,0
03-11-2019 1.00,1514,-7.679,0.002,0,0,0
03-11-2019 2.00,1515,-8.138,0.002,0,0,0
03-11-2019 3.00,1516,-8.665,0.002,0,0,0
03-11-2019 4.00,1517,-9.178,0.002,0,0,0
03-11-2019 5.00,1518,-9.699,0.002,0,0,0
03-11-2019 6.00,1519,-10.112,0.002,11.739,26.336,273.486
03-11-2019 7.00,1520,-8.896,0.002,116.769,193.877,2033.19
03-11-2019 8.00,1521,-7.002,0.002,263.845,377.757,3166.177
03-11-2019 9.00,1522,-4.95,0.002,384.501,518.329,3624.693
03-11-2019 10.00,1523,-3.086,0.002,461.127,605.845,3798.02
03-11-2019 11.00,1524,-1.562,0.002,486.469,634.3,3875.361
03-11-2019 12.00,1525,-0.433,0.002,456.853,601.774,3888.786
03-11-2019 13.00,1526,0.039,0.002,375.829,510.466,3801.383
03-11-2019 14.00,1527,-0.22,0.002,252.295,366.584,3529.486
03-11-2019 15.00,1528,-1.417,0.002,105.531,179.934,2891.6
03-11-2019 16.00,1529,-4.001,0.002,6.533,16.177,139.396
03-11-2019 17.00,1530,-5.273,0.002,0,0,0
03-11-2019 18.00,1531,-6.065,0.002,0,0,0
03-11-2019 19.00,1532,-6.776,0.002,0,0,0
03-11-2019 20.00,1533,-7.35,0.002,0,0,0
03-11-2019 21.00,1534,-7.809,0.002,0,0,0
03-11-2019 22.00,1535,-8.169,0.002,0,0,0
03-11-2019 23.00,1536,-8.403,0.002,0,0,0
04-11-2019 0.00,1537,-8.526,0.002,0,0,0
04-11-2019 1.00,1538,-8.588,0.002,0,0,0
04-11-2019 2.00,1539,-8.641,0.002,0,0,0
04-11-2019 3.00,1540,-8.691,0.002,0,0,0
04-11-2019 4.00,1541,-8.735,0.002,0,0,0
04-11-2019 5.00,1542,-8.782,0.002,0,0,0
04-11-2019 6.00,1543,-8.651,0.002,10.279,24.027,174.695
04-11-2019 7.00,1544,-6.523,0.002,105.958,187.954,1659.369
04-11-2019 8.00,1545,-3.732,0.002,239.572,371.581,2707.607
04-11-2019 9.00,1546,-0.727,0.002,349.619,512.021,3222.965
04-11-2019 10.00,1547,1.594,0.002,416.851,599.453,3450.107
04-11-2019 11.00,1548,3.102,0.002,435.176,627.881,3559.045
04-11-2019 12.00,1549,3.699,0.002,399.836,595.395,3561.71
04-11-2019 13.00,1550,3.636,0.003,319.589,504.177,3425.21
04-11-2019 14.00,1551,2.894,0.003,205.199,360.437,3040.835
04-11-2019 15.00,1552,0.447,0.003,78.733,173.979,2217.398
04-11-2019 16.00,1553,-2.418,0.003,4.272,14.244,78.054
04-11-2019 17.00,1554,-2.51,0.003,0,0,0
04-11-2019 18.00,1555,-2.488,0.003,0,0,0
04-11-2019 19.00,1556,-2.641,0.003,0,0,0
04-11-2019 20.00,1557,-2.933,0.003,0,0,0
04-11-2019 21.00,1558,-3.217,0.003,0,0,0
04-11-2019 22.00,1559,-4.019,0.003,0,0,0
04-11-2019 23.00,1560,-4.555,0.003,0,0,0
05-11-2019 0.00,1561,-4.395,0.003,0,0,0
05-11-2019 1.00,1562,-3.83,0.003,0,0,0
05-11-2019 2.00,1563,-3.793,0.003,0,0,0
05-11-2019 3.00,1564,-3.801,0.002,0,0,0
05-11-2019 4.00,1565,-3.723,0.002,0,0,0
05-11-2019 5.00,1566,-3.526,0.002,0,0,0
05-11-2019 6.00,1567,-3.623,0.002,5.806,21.876,10.281
05-11-2019 7.00,1568,-3.79,0.002,77.242,182.109,559.968
05-11-2019 8.00,1569,-3.502,0.002,197.582,365.478,1772.014
05-11-2019 9.00,1570,-2.999,0.002,308.73,505.767,2302.738
05-11-2019 10.00,1571,-2.589,0.002,379.704,593.118,2099.927
05-11-2019 11.00,1572,-2.281,0.002,393.636,621.532,2383.626
05-11-2019 12.00,1573,-2.338,0.002,357.696,589.079,1842.382
05-11-2019 13.00,1574,-2.528,0.002,289.59,497.944,1719.699
05-11-2019 14.00,1575,-2.983,0.002,190.918,354.35,1154.32
05-11-2019 15.00,1576,-3.64,0.002,77.087,168.101,480.346
05-11-2019 16.00,1577,-4.405,0.002,4.436,12.476,75.824
05-11-2019 17.00,1578,-5.019,0.002,0,0,0
05-11-2019 18.00,1579,-5.653,0.002,0,0,0
05-11-2019 19.00,1580,-6.228,0.002,0,0,0
05-11-2019 20.00,1581,-6.74,0.002,0,0,0
05-11-2019 21.00,1582,-7.425,0.002,0,0,0
05-11-2019 22.00,1583,-8.281,0.002,0,0,0
05-11-2019 23.00,1584,-9.114,0.002,0,0,0
06-11-2019 0.00,1585,-9.835,0.002,0,0,0
06-11-2019 1.00,1586,-10.37,0.002,0,0,0
06-11-2019 2.00,1587,-10.804,0.002,0,0,0
06-11-2019 3.00,1588,-11.175,0.002,0,0,0
06-11-2019 4.00,1589,-11.476,0.002,0,0,0
06-11-2019 5.00,1590,-11.746,0.002,0,0,0
06-11-2019 6.00,1591,-11.843,0.001,8.292,19.876,125.174
06-11-2019 7.00,1592,-10.038,0.001,92.72,176.361,1673.606
06-11-2019 8.00,1593,-7.461,0.001,211.95,359.426,2585.266
06-11-2019 9.00,1594,-5.859,0.001,305.948,499.604,2714.844
06-11-2019 10.00,1595,-4.835,0.001,357.338,586.855,2563.987
06-11-2019 11.00,1596,-4.154,0.001,359.973,615.241,2758.603
06-11-2019 12.00,1597,-3.774,0.001,325.36,582.824,2928.635
06-11-2019 13.00,1598,-3.894,0.001,246.636,491.788,2103.936
06-11-2019 14.00,1599,-4.494,0.001,144.037,348.328,1113.023
06-11-2019 15.00,1600,-5.423,0.002,48.871,162.299,359.495
06-11-2019 16.00,1601,-6.447,0.002,2.286,10.866,0
06-11-2019 17.00,1602,-6.954,0.002,0,0,0
06-11-2019 18.00,1603,-7.244,0.002,0,0,0
06-11-2019 19.00,1604,-7.679,0.002,0,0,0
06-11-2019 20.00,1605,-8.503,0.002,0,0,0
06-11-2019 21.00,1606,-9.6,0.002,0,0,0
06-11-2019 22.00,1607,-10.43,0.002,0,0,0
06-11-2019 23.00,1608,-10.99,0.002,0,0,0
07-11-2019 0.00,1609,-11.325,0.001,0,0,0
07-11-2019 1.00,1610,-11.49,0.001,0,0,0
07-11-2019 2.00,1611,-11.514,0.001,0,0,0
07-11-2019 3.00,1612,-11.435,0.001,0,0,0
07-11-2019 4.00,1613,-11.535,0.001,0,0,0
07-11-2019 5.00,1614,-11.965,0.001,0,0,0
07-11-2019 6.00,1615,-12.555,0.001,6.52,18.022,93.772
07-11-2019 7.00,1616,-12.012,0.001,85.946,170.702,1580.911
07-11-2019 8.00,1617,-10.978,0.001,207.287,353.455,2387.997
07-11-2019 9.00,1618,-10.335,0.001,297.936,493.496,2181.295
07-11-2019 10.00,1619,-9.973,0.001,359.357,580.655,1574.897
07-11-2019 11.00,1620,-9.687,0.001,376.996,609.031,1387.751
07-11-2019 12.00,1621,-9.389,0.001,348.748,576.636,1201.159
07-11-2019 13.00,1622,-9.214,0.001,278.682,485.7,963.487
07-11-2019 14.00,1623,-9.174,0.001,172.532,342.384,726.419
07-11-2019 15.00,1624,-9.386,0.001,62.303,156.579,632.5
07-11-2019 16.00,1625,-10.046,0.001,2.732,9.41,0
07-11-2019 17.00,1626,-10.367,0.001,0,0,0
07-11-2019 18.00,1627,-10.212,0.001,0,0,0
07-11-2019 19.00,1628,-10.039,0.001,0,0,0
07-11-2019 20.00,1629,-10.27,0.001,0,0,0
07-11-2019 21.00,1630,-10.564,0.002,0,0,0
07-11-2019 22.00,1631,-10.145,0.002,0,0,0
07-11-2019 23.00,1632,-9.431,0.002,0,0,0
08-11-2019 0.00,1633,-8.906,0.002,0,0,0
08-11-2019 1.00,1634,-8.534,0.002,0,0,0
08-11-2019 2.00,1635,-8.194,0.002,0,0,0
08-11-2019 3.00,1636,-7.887,0.002,0,0,0
08-11-2019 4.00,1637,-8.066,0.002,0,0,0
08-11-2019 5.00,1638,-8.002,0.002,0,0,0
08-11-2019 6.00,1639,-7.784,0.002,3.727,16.308,0
08-11-2019 7.00,1640,-7.164,0.002,70.669,165.14,187.706
08-11-2019 8.00,1641,-6.355,0.002,190.89,347.554,485.461
08-11-2019 9.00,1642,-5.587,0.002,301.807,487.444,1078.298
08-11-2019 10.00,1643,-5.011,0.002,375.314,574.532,1292.392
08-11-2019 11.00,1644,-4.688,0.002,401.503,602.884,1614.23
08-11-2019 12.00,1645,-4.431,0.002,387.238,570.524,1934.114
08-11-2019 13.00,1646,-4.283,0.002,320.894,479.676,2446.365
08-11-2019 14.00,1647,-4.571,0.002,210.965,336.515,3143.513
08-11-2019 15.00,1648,-5.683,0.002,80.79,150.947,2388.935
08-11-2019 16.00,1649,-7.751,0.002,2.934,8.101,0
08-11-2019 17.00,1650,-8.959,0.002,0,0,0
08-11-2019 18.00,1651,-9.689,0.002,0,0,0
08-11-2019 19.00,1652,-10.487,0.002,0,0,0
08-11-2019 20.00,1653,-11.036,0.001,0,0,0
08-11-2019 21.00,1654,-11.508,0.001,0,0,0
08-11-2019 22.00,1655,-11.934,0.001,0,0,0
08-11-2019 23.00,1656,-12.284,0.001,0,0,0
09-11-2019 0.00,1657,-12.581,0.001,0,0,0
09-11-2019 1.00,1658,-12.835,0.001,0,0,0
09-11-2019 2.00,1659,-12.998,0.001,0,0,0
09-11-2019 3.00,1660,-13.186,0.001,0,0,0
09-11-2019 4.00,1661,-13.384,0.001,0,0,0
09-11-2019 5.00,1662,-13.545,0.001,0,0,0
09-11-2019 6.00,1663,-13.608,0.001,6.212,14.729,41.203
09-11-2019 7.00,1664,-11.129,0.001,85.137,159.683,1070.333
09-11-2019 8.00,1665,-7.847,0.002,204.112,341.731,2138.311
09-11-2019 9.00,1666,-4.67,0.002,307.933,481.489,2700.327
09-11-2019 10.00,1667,-2.414,0.002,380.894,568.482,3116.483
09-11-2019 11.00,1668,-0.95,0.002,411.035,596.813,3491.611
09-11-2019 12.00,1669,-0.165,0.002,386.934,564.473,3496.174
09-11-2019 13.00,1670,0.073,0.002,309.619,473.735,3223.361
09-11-2019 14.00,1671,-0.347,0.002,194.045,330.717,2329.898
09-11-2019 15.00,1672,-2.65,0.003,69.062,145.407,2031.013
09-11-2019 16.00,1673,-5.083,0.002,2.141,6.933,0
09-11-2019 17.00,1674,-6.069,0.002,0,0,0
09-11-2019 18.00,1675,-6.883,0.002,0,0,0
09-11-2019 19.00,1676,-7.516,0.002,0,0,0
09-11-2019 20.00,1677,-7.947,0.002,0,0,0
09-11-2019 21.00,1678,-8.212,0.002,0,0,0
09-11-2019 22.00,1679,-8.417,0.002,0,0,0
09-11-2019 23.00,1680,-8.496,0.002,0,0,0
10-11-2019 0.00,1681,-8.28,0.002,0,0,0
10-11-2019 1.00,1682,-7.847,0.002,0,0,0
10-11-2019 2.00,1683,-7.307,0.002,0,0,0
10-11-2019 3.00,1684,-6.943,0.002,0,0,0
10-11-2019 4.00,1685,-6.912,0.002,0,0,0
10-11-2019 5.00,1686,-6.872,0.002,0,0,0
10-11-2019 6.00,1687,-6.963,0.002,4.218,13.277,0
10-11-2019 7.00,1688,-5.894,0.002,55.996,154.333,274.899
10-11-2019 8.00,1689,-3.08,0.003,135.273,335.985,764.915
10-11-2019 9.00,1690,-0.949,0.003,195.308,475.594,1303.504
10-11-2019 10.00,1691,0.962,0.003,218.387,562.506,1408.617
10-11-2019 11.00,1692,1.883,0.003,204.893,590.798,906.442
10-11-2019 12.00,1693,1.537,0.003,168.583,558.517,370.529
10-11-2019 13.00,1694,0.932,0.004,123.613,467.864,153.585
10-11-2019 14.00,1695,0.377,0.004,74.606,325.004,60.846
10-11-2019 15.00,1696,-0.081,0.004,26.205,139.964,7.48
10-11-2019 16.00,1697,-0.409,0.004,0.914,5.898,0
10-11-2019 17.00,1698,-0.547,0.004,0,0,0
10-11-2019 18.00,1699,-0.665,0.004,0,0,0
10-11-2019 19.00,1700,-0.718,0.004,0,0,0
10-11-2019 20.00,1701,-0.694,0.004,0,0,0
10-11-2019 21.00,1702,-0.573,0.004,0,0,0
10-11-2019 22.00,1703,-0.066,0.004,0,0,0
10-11-2019 23.00,1704,0.41,0.004,0,0,0
11-11-2019 0.00,1705,0.651,0.004,0,0,0
11-11-2019 1.00,1706,0.433,0.004,0,0,0
11-11-2019 2.00,1707,0.469,0.004,0,0,0
11-11-2019 3.00,1708,0.43,0.004,0,0,0
11-11-2019 4.00,1709,0.346,0.003,0,0,0
11-11-2019 5.00,1710,0.304,0.003,0,0,0
11-11-2019 6.00,1711,0.258,0.003,0.692,11.945,0
11-11-2019 7.00,1712,0.2,0.003,28.948,149.097,37.773
11-11-2019 8.00,1713,0.419,0.003,110.942,330.323,342.669
11-11-2019 9.00,1714,0.917,0.003,208.906,469.79,795.916
11-11-2019 10.00,1715,1.516,0.003,290.084,556.63,1501.42
11-11-2019 11.00,1716,2.008,0.003,329.647,584.883,2391.904
11-11-2019 12.00,1717,2.42,0.003,314.831,552.648,3258.656
11-11-2019 13.00,1718,2.344,0.003,255.258,462.08,3204.28
11-11-2019 14.00,1719,1.681,0.003,162.456,319.374,2674.704
11-11-2019 15.00,1720,0.386,0.003,59.885,134.623,1728.125
11-11-2019 16.00,1721,-0.878,0.003,1.737,4.988,0
11-11-2019 17.00,1722,-1.463,0.003,0,0,0
11-11-2019 18.00,1723,-2.493,0.002,0,0,0
11-11-2019 19.00,1724,-4.164,0.002,0,0,0
11-11-2019 20.00,1725,-5.417,0.002,0,0,0
11-11-2019 21.00,1726,-6.259,0.002,0,0,0
11-11-2019 22.00,1727,-6.766,0.002,0,0,0
11-11-2019 23.00,1728,-7.407,0.002,0,0,0
12-11-2019 0.00,1729,-8.108,0.002,0,0,0
12-11-2019 1.00,1730,-8.779,0.002,0,0,0
12-11-2019 2.00,1731,-9.226,0.002,0,0,0
12-11-2019 3.00,1732,-9.286,0.002,0,0,0
12-11-2019 4.00,1733,-10.033,0.002,0,0,0
12-11-2019 5.00,1734,-10.229,0.002,0,0,0
12-11-2019 6.00,1735,-10.714,0.002,4.215,10.724,5.875
12-11-2019 7.00,1736,-9.72,0.002,74.212,143.978,810.398
12-11-2019 8.00,1737,-7.34,0.002,191.688,324.74,2344.121
12-11-2019 9.00,1738,-5.18,0.001,283.999,464.063,2558.588
12-11-2019 10.00,1739,-4.062,0.001,331.577,550.812,2156.038
12-11-2019 11.00,1740,-3.739,0.001,326.945,579.045,1524.143
12-11-2019 12.00,1741,-4.023,0.001,278.554,546.847,784.169
12-11-2019 13.00,1742,-4.514,0.002,197.77,456.379,407.086
12-11-2019 14.00,1743,-5.082,0.002,106.971,313.825,170.435
12-11-2019 15.00,1744,-5.853,0.002,30.417,129.394,31.667
12-11-2019 16.00,1745,-6.444,0.002,0.593,4.195,0
12-11-2019 17.00,1746,-6.64,0.002,0,0,0
12-11-2019 18.00,1747,-6.779,0.002,0,0,0
12-11-2019 19.00,1748,-6.895,0.002,0,0,0
12-11-2019 20.00,1749,-7.022,0.002,0,0,0
12-11-2019 21.00,1750,-7.17,0.002,0,0,0
12-11-2019 22.00,1751,-7.34,0.002,0,0,0
12-11-2019 23.00,1752,-7.666,0.002,0,0,0
13-11-2019 0.00,1753,-8.135,0.002,0,0,0
13-11-2019 1.00,1754,-8.53,0.002,0,0,0
13-11-2019 2.00,1755,-8.697,0.002,0,0,0
13-11-2019 3.00,1756,-8.864,0.002,0,0,0
13-11-2019 4.00,1757,-8.954,0.002,0,0,0
13-11-2019 5.00,1758,-8.751,0.002,0,0,0
13-11-2019 6.00,1759,-8.746,0.002,1.384,9.609,0
13-11-2019 7.00,1760,-8.433,0.002,29.311,138.986,101.199
13-11-2019 8.00,1761,-7.518,0.002,87.585,319.244,264.929
13-11-2019 9.00,1762,-7.045,0.002,140.807,458.437,353.888
13-11-2019 10.00,1763,-6.785,0.002,173.293,545.087,440.739
13-11-2019 11.00,1764,-6.679,0.002,177.816,573.301,485.486
13-11-2019 12.00,1765,-6.832,0.002,158.73,541.131,340.594
13-11-2019 13.00,1766,-7.311,0.002,120.575,450.763,215.098
13-11-2019 14.00,1767,-8.059,0.001,72.919,308.364,119.334
13-11-2019 15.00,1768,-9.032,0.001,25.175,124.275,33.671
13-11-2019 16.00,1769,-10.165,0.001,0.642,3.509,0
13-11-2019 17.00,1770,-11.131,0.001,0,0,0
13-11-2019 18.00,1771,-11.779,0.001,0,0,0
13-11-2019 19.00,1772,-12.038,0.001,0,0,0
13-11-2019 20.00,1773,-12.357,0.001,0,0,0
13-11-2019 21.00,1774,-12.744,0.001,0,0,0
13-11-2019 22.00,1775,-13.227,0.001,0,0,0
13-11-2019 23.00,1776,-13.875,0.001,0,0,0
14-11-2019 0.00,1777,-15.005,0.001,0,0,0
14-11-2019 1.00,1778,-16.02,0.001,0,0,0
14-11-2019 2.00,1779,-16.79,0.001,0,0,0
14-11-2019 3.00,1780,-17.687,0.001,0,0,0
14-11-2019 4.00,1781,-18.056,0.001,0,0,0
14-11-2019 5.00,1782,-18.023,0.001,0,0,0
14-11-2019 6.00,1783,-17.785,0.001,2.671,8.59,0
14-11-2019 7.00,1784,-16.738,0.001,63.09,134.119,279.262
14-11-2019 8.00,1785,-14.438,0.001,183.702,313.849,654.427
14-11-2019 9.00,1786,-13.462,0.001,285.221,452.892,554.524
14-11-2019 10.00,1787,-13.174,0.001,324.939,539.449,570.187
14-11-2019 11.00,1788,-13.102,0.001,329.446,567.637,677.229
14-11-2019 12.00,1789,-13.166,0.001,297.368,535.506,552.692
14-11-2019 13.00,1790,-13.233,0.001,231.844,445.244,473.555
